,rxns,diff_flux,abs_diff_flux,PathShort,PathLong,pathCommon,del_rxn1,del_rxn2,totalFluxDiff,solStatus,sl_size,common_sl_size,num_diff,net_diff,Organism,rxn1_short_bool,rxn2_short_bool,rxn1_cluster_len,rxn2_cluster_len,Subsystem 1,Subsystem 2,same_subsystems,Rxn_1_Type,Rxn_2_Type,PSL RSL Type,PSL Type
10,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi']","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi']",[],ECOAH1,3OAS60,10.377514270974435,1,16,0,16.0,5.33700733935555,iML1515,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
11,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi']","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi']",[],ECOAH1,3OAR60,10.377514270974435,1,16,0,16.0,5.33700733935555,iML1515,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
12,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi']","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi']",[],ECOAH1,3OAR80,10.377514270974435,1,16,0,16.0,5.33700733935555,iML1515,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
13,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi']","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi']",[],ECOAH1,3OAS80,10.377514270974435,1,16,0,16.0,5.33700733935555,iML1515,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
14,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', 'EAR100x', '3OAS80', '3OAS100', '3OAR40', '3OAR100', '3HAD60', '3HAD100', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'ACOAD4f', 'FA100ACPHi']","[1.1860016309680028, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.2965004077419735, 0.2965004077419735, 0.2965004077419735, 0.2965004077419999]","[1.1860016309680028, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.2965004077419735, 0.2965004077419735, 0.2965004077419735, 0.2965004077419999]","['ACOATA', 'ACOAD3f', 'ACOAD2f', 'ACOAD4f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', 'EAR100x', '3OAS80', '3OAS100', '3OAR40', '3OAR100', '3HAD60', '3HAD100', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi']",[],ECOAH1,3OAS100,13.63901875613154,1,21,0,21.0,7.1160097858079325,iML1515,False,False,17,17,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
15,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi']","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi']",[],ECOAH1,3OAR40,10.377514270974435,1,16,0,16.0,5.33700733935555,iML1515,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
16,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', 'EAR100x', '3OAS80', '3OAS100', '3OAR40', '3OAR100', '3HAD60', '3HAD100', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'ACOAD4f', 'FA100ACPHi']","[1.1860016309680028, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.2965004077419735, 0.2965004077419735, 0.2965004077419735, 0.2965004077419999]","[1.1860016309680028, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.2965004077419735, 0.2965004077419735, 0.2965004077419735, 0.2965004077419999]","['ACOATA', 'ACOAD3f', 'ACOAD2f', 'ACOAD4f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', 'EAR100x', '3OAS80', '3OAS100', '3OAR40', '3OAR100', '3HAD60', '3HAD100', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi']",[],ECOAH1,3OAR100,13.63901875613154,1,21,0,21.0,7.1160097858079325,iML1515,False,False,17,17,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
17,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi']","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","[0.889501223225551, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999, 0.2965004077419999]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi']",[],ECOAH1,3HAD60,10.377514270974435,1,16,0,16.0,5.33700733935555,iML1515,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
18,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', 'EAR100x', '3OAS80', '3OAS100', '3OAR40', '3OAR100', '3HAD60', '3HAD100', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'ACOAD4f', 'FA100ACPHi']","[1.1860016309680028, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.2965004077419735, 0.2965004077419735, 0.2965004077419735, 0.2965004077419999]","[1.1860016309680028, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.29650040774200054, 0.2965004077419735, 0.2965004077419735, 0.2965004077419735, 0.2965004077419999]","['ACOATA', 'ACOAD3f', 'ACOAD2f', 'ACOAD4f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', 'EAR100x', '3OAS80', '3OAS100', '3OAR40', '3OAR100', '3HAD60', '3HAD100', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi']",[],ECOAH1,3HAD100,13.63901875613154,1,21,0,21.0,7.1160097858079325,iML1515,False,False,17,17,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
19,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi', 'ACOAD1f']","[0.8895012232257642, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606]","[0.8895012232257642, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'ACOAD1f']",[],ECOAH2,3HAD80,10.377514270970085,1,17,0,17.0,5.633507747097134,iML1515,False,False,14,14,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
20,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi', 'ACOAD1f']","[0.8895012232257642, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606]","[0.8895012232257642, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'ACOAD1f']",[],ECOAH2,3HAD40,10.377514270970085,1,17,0,17.0,5.633507747097134,iML1515,False,False,14,14,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
21,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi', 'ACOAD1f']","[0.8895012232257642, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606]","[0.8895012232257642, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'ACOAD1f']",[],ECOAH2,3OAS60,10.377514270970085,1,17,0,17.0,5.633507747097134,iML1515,False,False,14,14,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
22,"['ACOATA', 'KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'ACOAD3f', 'ACOAD2f', 'FA80ACPHi', 'ACOAD1f']","[0.8895012232257642, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606]","[0.8895012232257642, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606, 0.2965004077419606]","['ACOATA', 'ACOAD3f', 'ACOAD2f']","['KAS15', '3HAD80', '3HAD40', '3OAS60', '3OAR60', '3OAR80', '3OAS80', '3OAR40', '3HAD60', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'ACOAD1f']",[],ECOAH2,3OAR60,10.377514270970085,1,17,0,17.0,5.633507747097134,iML1515,False,False,14,14,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
