Rxn_1,Rxn_1_Min,Rxn_1_Max,Rxn_2,Rxn_2_Min,Rxn_2_Max,v1,v2,Rxn1_Prod,Rxn2_Prod,g_min_Fluxes,g_max_Fluxes,l_min_Fluxes,l_max_Fluxes
PGPP181,0,28.9551232660263,PLIPA1G181pp,0,38.6067754140848,0.00975908698106817,0,0,0,0,2.75318656761669e-12,NaN,NaN
PG160abcpp,0,38.6069638707238,PGP160abcpp,0,27.2520333753041,0,0,0,0,0,-1.05968029490144e-11,NaN,NaN
PG160abcpp,0,38.6069638707238,PGPP160pp,0,27.2520333753041,0,0,0,0,0,-1.05968029490144e-11,NaN,NaN
PG161abcpp,0,38.6068339581538,PGP161abcpp,0,27.2519011934691,0,0,0,0,0,-3.72909901742713e-11,NaN,NaN
PG161abcpp,0,38.6068339581538,PGPP161pp,0,27.2519011934691,0,0,0,0,0,-3.72909901742713e-11,NaN,NaN
PG181abcpp,0,38.6068059112185,PGPP181pp,0,27.251872809207,0.00376913455518819,0,0,0,0,-2.86691937551042e-11,NaN,NaN
PG181abcpp,0,38.6068059112185,PGP181abcpp,0,27.251872809207,0.00376913455518819,0,0,0,0,-2.86691937551042e-11,NaN,NaN
PIt2rpp,-154.36759210692,54.5634373379771,PIuabcpp,0,154.427101656348,0,0.000609942936316761,-1,0,0,-0,NaN,NaN
PGPP160,0,28.9553317934446,2AGPG160tipp,0,38.6067754140868,0,0,0,0,0,2.8779347828467e-11,NaN,NaN
PGPP160,0,28.9553317934446,2AGPGAT160,0,38.6067754140887,0,0,0,0,0,-1.82799955728008e-11,NaN,NaN
PGPP160,0,28.9553317934446,FACOAL160t2pp,0,44.1220290446691,0,0,0,0,0,3.22358806315037e-12,NaN,NaN
PGPP160,0,28.9553317934446,PGP160abcpp,0,27.2520333753041,0,0,0,0,0,-1.05968029490144e-11,NaN,NaN
PGPP160,0,28.9553317934446,PLIPA1G160pp,0,38.6067754140868,0,0,0,0,0,2.8779347828467e-11,NaN,NaN
PGPP160,0,28.9553317934446,PGPP160pp,0,27.2520333753041,0,0,0,0,0,-1.05968029490144e-11,NaN,NaN
PGPP161,0,28.9551597583395,2AGPG161tipp,0,38.6067754140928,0,0,0,0,0,9.34126849945945e-12,NaN,NaN
PGPP161,0,28.9551597583395,2AGPGAT161,0,38.6067754140859,0,0,0,0,0,-1.34317691517782e-11,NaN,NaN
PGPP161,0,28.9551597583395,FACOAL161t2pp,0,44.1220290446682,0,0,0,0,0,-2.43675080113803e-11,NaN,NaN
PGPP161,0,28.9551597583395,PGP161abcpp,0,27.2519011934691,0,0,0,0,0,-3.72909901742713e-11,NaN,NaN
PGPP161,0,28.9551597583395,PLIPA1G161pp,0,38.6067754140928,0,0.00500465999029137,0,0,0,9.34126849945945e-12,NaN,NaN
PGPP161,0,28.9551597583395,PGPP161pp,0,27.2519011934691,0,0,0,0,0,-3.72909901742713e-11,NaN,NaN
RNTR1c,0,48.0595548868984,NDPK8,-48.0586686454392,115.821212483709,0,0,0,-1,8.92441676114686e-11,0.0177248374401415,0.0177248374656074,0.0177248373763632
RNTR3c,0,28.6212568467598,NDPK7,-28.6182679540237,115.821473142949,0,0.165779362178455,0,-1,1.06865627458319e-11,0.0229380249899123,0.0229380249554652,0.0229380249583073
RPE,-32.0746315974286,30.6994800568064,GND,0,46.1052618239557,0,0.00729846248584158,-1,0,NaN,NaN,0,1.62299507167063e-10
RPI,-33.1004094293874,0.321756509460556,KDOCT2,0,1.07657102813117,0,0,-1,0,NaN,NaN,0,-0
RPI,-33.1004094293874,0.321756509460556,MOAT,0,0.538285514065585,0,0,-1,0,NaN,NaN,0,-0
RPI,-33.1004094293874,0.321756509460556,MOAT2,0,0.538285514065585,0,0,-1,0,NaN,NaN,0,-0
PPK,-1000,115.679174566505,PPA,0,115.820326242248,0,0,-1,0,NaN,NaN,0,2.01394456667003e-12
TKT2,-16.0464388724624,15.3406169546524,GND,0,46.1052618239557,0.0485869074057064,0.00729846248584158,-1,0,NaN,NaN,0,-1.77521997102303e-10
TRDR,0,48.0763934744433,GRXR,0,48.0763934744443,9.23840004694603,0,0,0,0,0.409756536663501,0.180376287150085,0.409756536706867
TRDR,0,48.0763934744433,GTHOr,0,48.0763934744443,9.23840004694603,0,0,0,0,0.409756536663508,0.180376287150125,0.409756536706823
TRDR,0,48.0763934744433,PAPSR2,0,11.0689018516392,9.23840004694603,0,0,0,0,0.180376287149203,0.180376287150085,0.180376287149125
TRPS1,0,4.4825821267505,TRPS2,0,4.48258212675053,0,0,0,0,0,0.0688140748652604,0.0688140748665063,0.0688140748663777
TRPS1,0,4.4825821267505,TRPS3,0,5.62569634449966,0,0,0,0,0,0.0688140748658972,0.0688140748665063,0.0688140748599874
VALTA,-10.1327038351369,999.94812880925,VPAMTr,0,999.9647588694,0,0,-1,0,0.332601361854781,999.295177051367,0,0.332601361852546
PRPPS,-999.95334199425,115.866984248009,R15BPK,0,1000,0,0,-1,0,0,0.933160560804325,0.933160560687934,1000
PRPPS,-999.95334199425,115.866984248009,R1PK,0,1000,0,0.00729846248584158,-1,0,0,0.933160560804325,0.933160560687934,1000
PRPPS,-999.95334199425,115.866984248009,PPM,-1000,115.820326242265,0,0,-1,-1,-0.93316056076776,7.6397554948926e-11,-1000,-0.933160560688407
NDPK5,-48.0586686454441,115.821473142972,FLDR,0,48.0673746643943,0,0,-1,0,0,0.229380249517598,0.0229380249555021,0.229380249490824
MTHFC,-30.2283776600558,37.7167175737909,GARFT,-115.807032620507,8.92102397628503,0,0,-1,-1,0.265872562042887,0.265872561978881,NaN,NaN
