,rxns,diff_flux,abs_diff_flux,PathShort,PathLong,pathCommon,del_rxn1,del_rxn2,totalFluxDiff,solStatus,sl_size,common_sl_size,num_diff,net_diff,Organism,rxn1_short_bool,rxn2_short_bool,rxn1_cluster_len,rxn2_cluster_len,Subsystem 1,Subsystem 2,same_subsystems,Rxn_1_Type,Rxn_2_Type,PSL RSL Type,PSL Type
10,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']",[],ACACT1r,3HAD40,11.627648111456422,1,20,0,20.0,7.308807384339611,iSSON_1240,False,False,16,16,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
11,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']",[],ACACT1r,3HAD60,11.627648111456422,1,20,0,20.0,7.308807384339611,iSSON_1240,False,False,16,16,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
12,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']",[],ACACT1r,3HAD80,11.627648111456422,1,20,0,20.0,7.308807384339611,iSSON_1240,False,False,16,16,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
13,"['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA', 'EAR100x', 'FA100ACPHi', 'EAR40x', 'EAR60x', 'EAR80x', 'KAS15', 'HACD2i', 'HACD4i']","[0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 1.3288740698799937, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003]","[0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 1.3288740698799937, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA']","['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'EAR100x', 'FA100ACPHi', 'EAR40x', 'EAR60x', 'EAR80x', 'KAS15', 'HACD2i', 'HACD4i']",[],ACACT1r,3OAR100,15.282051803623848,1,24,0,24.0,8.969899971689994,iSSON_1240,False,False,19,19,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
14,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']",[],ACACT1r,3OAR40,11.627648111456422,1,20,0,20.0,7.308807384339611,iSSON_1240,False,False,16,16,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
15,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']",[],ACACT1r,3OAR60,11.627648111456422,1,20,0,20.0,7.308807384339611,iSSON_1240,False,False,16,16,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
16,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']",[],ACACT1r,3OAR80,11.627648111456422,1,20,0,20.0,7.308807384339611,iSSON_1240,False,False,16,16,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
17,"['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA', 'EAR100x', 'FA100ACPHi', 'EAR40x', 'EAR60x', 'EAR80x', 'KAS15', 'HACD2i', 'HACD4i']","[0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 1.3288740698799937, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003]","[0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 1.3288740698799937, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003, 0.33221851747000003]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA']","['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'EAR100x', 'FA100ACPHi', 'EAR40x', 'EAR60x', 'EAR80x', 'KAS15', 'HACD2i', 'HACD4i']",[],ACACT1r,3OAS100,15.282051803623848,1,24,0,24.0,8.969899971689994,iSSON_1240,False,False,19,19,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
18,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']",[],ACACT1r,3OAS60,11.627648111456422,1,20,0,20.0,7.308807384339611,iSSON_1240,False,False,16,16,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
19,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","[0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862, 0.9966555524101635, 0.3322185174700345, 0.332218517469862, 0.3322185174700345, 0.3322185174700345, 0.3322185174700345, 0.332218517469862, 0.332218517469862, 0.332218517469862]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'FA80ACPHi', 'EAR60x', 'EAR80x', 'KAS15', 'HACD3i', 'HACD2i', 'HACD1i']",[],ACACT1r,3OAS80,11.627648111456422,1,20,0,20.0,7.308807384339611,iSSON_1240,False,False,16,16,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
