,rxns,diff_flux,abs_diff_flux,PathShort,PathLong,pathCommon,del_rxn1,del_rxn2,totalFluxDiff,solStatus,sl_size,common_sl_size,num_diff,net_diff,Organism,rxn1_short_bool,rxn2_short_bool,rxn1_cluster_len,rxn2_cluster_len,Subsystem 1,Subsystem 2,same_subsystems,Rxn_1_Type,Rxn_2_Type,PSL RSL Type,PSL Type
25,"['DCTPD', 'NDPK2', 'NDPK7', 'RNDR3']","[0.016256833579999998, 0.01625683358000002, 0.01625683358, 0.01625683358]","[0.016256833579999998, 0.01625683358000002, 0.01625683358, 0.01625683358]",[],['DCTPD'],"['NDPK2', 'NDPK7', 'RNDR3']",RNDR4,DCTPD,0.13005466863999995,1,4,3,4.0,0.06502733432000002,iIT341,False,False,1,1,dUTP Biosynthesis,Nucleotide Interconversion,False,pFBAOpt_Rxns,MLE_Rxns,PSL,True
26,"['FRD5', 'G6PDH2r', 'GND', 'NADPHQR', 'PGL', 'TALA', 'TKT1', 'TKT2', 'RPE']","[0.27158565264548895, 0.5431713048438036, 0.8147569578157993, 0.8147569579592293, 0.5431713048438036, 0.27158565260527023, 0.2715856526054297, 0.2715856525310183, 0.543171305136448]","[0.27158565264548895, 0.5431713048438036, 0.8147569578157993, 0.8147569579592293, 0.5431713048438036, 0.27158565260527023, 0.2715856526054297, 0.2715856525310183, 0.543171305136448]",['RPE'],"['G6PDH2r', 'GND', 'NADPHQR']","['FRD5', 'PGL', 'TALA', 'TKT1', 'TKT2']",RPE,GND,8.147569573521212,1,9,5,9.0,4.34537044098629,iIT341,True,False,1,3,Pentose-Phosphate-Pathway,Pentose-Phosphate-Pathway,True,pFBAOpt_Rxns,MLE_Rxns,PSL,True
27,"['DAAD', 'ADSK', 'DCTPD', 'ACS', 'ADD', 'ARGSL', 'ARGSS', 'ASNN', 'EX_hxan_e', 'ASPT', 'EX_lys__L_e', 'EX_mal__L_e', 'BPNT', 'EX_pro__L_e', 'CDAPPA_HP', 'EX_thr__L_e', 'FBP', 'FORt', 'FRD5', 'G6PDH1', 'G6PDH2r', 'GMPR', 'GND', 'NADPHQR', 'PGK', 'PGL', 'OCBT', 'P5CR', 'SULR', 'PAPSR', 'SULabc', 'TALA', 'TKT1', 'TKT2', 'PROD2', 'RPE', 'SADT2', 'SERt2r']","[0.0025491094534056957, 0.0002830325226731136, 0.00011343269116417809, 0.0002455193400356357, 0.0008909592461707194, 0.0007041495337034576, 0.0007041495337034576, 0.001022680562070749, 0.002134297653533679, 0.23136281716828946, 0.0015791393658947939, 0.0006998435256999613, 0.0002832959722831372, 0.02313247451093048, 0.0007098161938223818, 0.00107627080986486, 0.2651596924801466, 0.0025199519285270897, 0.26903742261838304, 0.5473714125903513, 0.261857221540712, 0.0012433384073629594, 0.8092286341310633, 0.2900764981062227, 0.2572502750836754, 0.8092286341310633, 0.0007041495337034576, 0.28868297176309543, 0.0002830325226731136, 0.0002830325226731136, 0.0002830325226731136, 0.2707429324560584, 0.2705928797622349, 0.2725784252381306, 0.2664883265751755, 0.5431713050003655, 0.0002830325226731136, 0.0035883216932494633]","[0.0025491094534056957, 0.0002830325226731136, 0.00011343269116417809, 0.0002455193400356357, 0.0008909592461707194, 0.0007041495337034576, 0.0007041495337034576, 0.001022680562070749, 0.002134297653533679, 0.23136281716828946, 0.0015791393658947939, 0.0006998435256999613, 0.0002832959722831372, 0.02313247451093048, 0.0007098161938223818, 0.00107627080986486, 0.2651596924801466, 0.0025199519285270897, 0.26903742261838304, 0.5473714125903513, 0.261857221540712, 0.0012433384073629594, 0.8092286341310633, 0.2900764981062227, 0.2572502750836754, 0.8092286341310633, 0.0007041495337034576, 0.28868297176309543, 0.0002830325226731136, 0.0002830325226731136, 0.0002830325226731136, 0.2707429324560584, 0.2705928797622349, 0.2725784252381306, 0.2664883265751755, 0.5431713050003655, 0.0002830325226731136, 0.0035883216932494633]","['RPE', 'SERt2r']","['DAAD', 'ADSK', 'DCTPD', 'ACS', 'ARGSL', 'ARGSS', 'ASNN', 'EX_hxan_e', 'ASPT', 'EX_lys__L_e', 'EX_mal__L_e', 'EX_pro__L_e', 'CDAPPA_HP', 'EX_thr__L_e', 'G6PDH1', 'G6PDH2r', 'GMPR', 'GND', 'NADPHQR', 'PGL', 'OCBT', 'SULR', 'PAPSR', 'SULabc', 'PROD2', 'SADT2']","['ADD', 'BPNT', 'FBP', 'FORt', 'FRD5', 'PGK', 'P5CR', 'TALA', 'TKT1', 'TKT2']",RPE,PGL,10.637761927543854,1,38,10,38.0,5.698145511213459,iIT341,True,False,2,26,Pentose-Phosphate-Pathway,Pentose-Phosphate-Pathway,True,pFBAOpt_Rxns,MLE_Rxns,PSL,True
28,['DALAt2r'],[0.03353296775999999],[0.03353296775999999],[],['DALAt2r'],[],ALAR,DALAt2r,0.1676648387999999,1,1,0,1.0,0.03353296775999999,iIT341,False,False,1,1,Alanine Metabolism,Transport,False,pFBAOpt_Rxns,pFBAOpt_Rxns,RSL,False
29,"['DAAD', 'EX_pime_e', 'EX_pheme_e', 'EX_pi_e', 'AHSERL2', 'AIRC3', 'AKGt2r', 'EX_fum_e', 'DHORTS', 'ASAD', 'EX_h_e', 'EX_his__L_e', 'EX_ile__L_e', 'ASPT', 'EX_leu__L_e', 'EX_met__L_e', 'EX_thm_e', 'EX_urea_e', 'EX_val__L_e', 'FBA', 'ENO', 'FORt', 'GLUR', 'FRD5', 'FUMt3', 'EX_ac_e', 'GAPD', 'L_LACt2r', 'LacR', 'EX_arg__L_e', 'H2Ot', 'MAN6PI', 'HSDy', 'HSERTA', 'PGI', 'NADPHQR', 'IMPC', 'PMANM', 'PGMT', 'LDH_D1', 'NO3t2', 'NO3t3', 'PHETA1', 'ORPT', 'SUCCt2r', 'PDH2', 'TALA', 'PGAMT', 'TKT1', 'TKT2', 'TPI', 'TYRTA', 'PROD2', 'PTAr', 'URIDK2r', 'PYRt2', 'RPE', 'RPI', 'SDPTA']","[0.0199227425999986, 2.1655154999999997e-06, 2.1655154999999997e-06, 0.33443607841367856, 0.031423434501250166, 0.19536362742406965, 4.98920476151748, 5.029651233930812, 0.11372565567500001, 0.1831791515487498, 7.532600812613964, 0.0324827325, 0.09961371300000002, 0.7534561540781072, 0.154473439, 0.10699471446659997, 2.1655154999999997e-06, 0.038834989199999996, 0.14511083273575018, 0.37040272655155826, 1.5682003049872835, 0.00829263869268005, 0.009961371299999999, 0.12769780128717084, 5.029651233930812, 11.603566703241562, 1.0096317259529635, 2.620502566568252, 2.620502566568252, 0.8261432952406957, 3.907877033129683, 0.0090951651, 0.05555810474874982, 0.031423434501250166, 0.019273087949999997, 24.033125032834903, 0.19536362742406965, 0.0090951651, 0.019273087949999997, 2.620502566568252, 51.738426680851035, 51.738426680851035, 0.063521788, 0.11372565567500001, 0.09563903061282775, 5.797442886448426, 0.08082197109672923, 0.032049629399999995, 0.06869508429672924, 0.22916287300482907, 0.44165793143177623, 0.047280421749999996, 0.07579304249999999, 11.606598424941561, 0.008914705475, 0.9278885142228768, 0.29785795730155834, 0.29481901721655834, 0.1276210468]","[0.0199227425999986, 2.1655154999999997e-06, 2.1655154999999997e-06, 0.33443607841367856, 0.031423434501250166, 0.19536362742406965, 4.98920476151748, 5.029651233930812, 0.11372565567500001, 0.1831791515487498, 7.532600812613964, 0.0324827325, 0.09961371300000002, 0.7534561540781072, 0.154473439, 0.10699471446659997, 2.1655154999999997e-06, 0.038834989199999996, 0.14511083273575018, 0.37040272655155826, 1.5682003049872835, 0.00829263869268005, 0.009961371299999999, 0.12769780128717084, 5.029651233930812, 11.603566703241562, 1.0096317259529635, 2.620502566568252, 2.620502566568252, 0.8261432952406957, 3.907877033129683, 0.0090951651, 0.05555810474874982, 0.031423434501250166, 0.019273087949999997, 24.033125032834903, 0.19536362742406965, 0.0090951651, 0.019273087949999997, 2.620502566568252, 51.738426680851035, 51.738426680851035, 0.063521788, 0.11372565567500001, 0.09563903061282775, 5.797442886448426, 0.08082197109672923, 0.032049629399999995, 0.06869508429672924, 0.22916287300482907, 0.44165793143177623, 0.047280421749999996, 0.07579304249999999, 11.606598424941561, 0.008914705475, 0.9278885142228768, 0.29785795730155834, 0.29481901721655834, 0.1276210468]","['AKGt2r', 'H2Ot', 'PYRt2']","['DAAD', 'AHSERL2', 'EX_fum_e', 'ASPT', 'EX_urea_e', 'FUMt3', 'NADPHQR', 'NO3t2', 'NO3t3', 'PROD2', 'PTAr']","['EX_pime_e', 'EX_pheme_e', 'EX_pi_e', 'AIRC3', 'DHORTS', 'ASAD', 'EX_h_e', 'EX_his__L_e', 'EX_ile__L_e', 'EX_leu__L_e', 'EX_met__L_e', 'EX_thm_e', 'EX_val__L_e', 'FBA', 'ENO', 'FORt', 'GLUR', 'FRD5', 'EX_ac_e', 'GAPD', 'L_LACt2r', 'LacR', 'EX_arg__L_e', 'MAN6PI', 'HSDy', 'HSERTA', 'PGI', 'IMPC', 'PMANM', 'PGMT', 'LDH_D1', 'PHETA1', 'ORPT', 'SUCCt2r', 'PDH2', 'TALA', 'PGAMT', 'TKT1', 'TKT2', 'TPI', 'TYRTA', 'URIDK2r', 'RPE', 'RPI', 'SDPTA']",ATPS4r,ACKr,354.8040278486973,1,59,45,59.0,200.241963151256,iIT341,False,False,11,11,Respiratory chain,Others,False,pFBAOpt_Rxns,pFBAOpt_Rxns,RSL,False
30,"['DAAD', 'EX_pime_e', 'EX_pheme_e', 'EX_pi_e', 'AHSERL2', 'AIRC3', 'AKGt2r', 'EX_fum_e', 'DHORTS', 'ASAD', 'EX_h_e', 'EX_his__L_e', 'EX_ile__L_e', 'ASPT', 'EX_leu__L_e', 'EX_met__L_e', 'EX_thm_e', 'EX_urea_e', 'EX_val__L_e', 'FBA', 'ENO', 'FORt', 'GLUR', 'FRD5', 'FUMt3', 'EX_ac_e', 'GAPD', 'L_LACt2r', 'LacR', 'EX_arg__L_e', 'H2Ot', 'MAN6PI', 'HSDy', 'PGI', 'NADPHQR', 'IMPC', 'PMANM', 'PGMT', 'LDH_D1', 'NO3t2', 'NO3t3', 'PHETA1', 'ORPT', 'SUCCt2r', 'PDH2', 'TALA', 'PGAMT', 'TKT1', 'TKT2', 'TPI', 'TYRTA', 'PROD2', 'URIDK2r', 'PYRt2', 'RPE', 'RPI', 'SDPTA']","[0.01991917667999843, 2.1651279000000002e-06, 2.1651279000000002e-06, 0.3343762183448109, 0.03141781015168463, 0.19532865986862047, 4.991506360259522, 5.033286735690958, 0.11370530021500003, 0.18314636473831536, 7.534464561613277, 0.03247691849999999, 0.09959588340000003, 0.7533212950668947, 0.1544457902, 0.10697556392579999, 2.1651279000000002e-06, 0.038834989199999996, 0.14508485977378466, 0.37033642926840593, 1.5679196187668736, 0.008291154292094892, 0.00995958834, 0.12634075640306397, 5.033286735690958, 11.607892924454063, 1.0094510163503685, 2.6218835125081803, 2.6218835125081803, 0.8259919506027269, 3.9071914825988308, 0.00909353718, 0.055548160498315347, 0.019269638309999997, 24.03328115839429, 0.19532865986862047, 0.00909353718, 0.019269638309999997, 2.6218835125081803, 51.73298586220706, 51.73298586220706, 0.06351041839999999, 0.11370530021500003, 0.09695610091950224, 5.799610251662671, 0.08080750496895293, 0.03204389292, 0.06868278872895295, 0.229121855889453, 0.44157888036851056, 0.04727195915, 0.0757794765, 0.008913109855, 0.929080960349747, 0.29780464461840594, 0.2947662484654059, 0.12759820424]","[0.01991917667999843, 2.1651279000000002e-06, 2.1651279000000002e-06, 0.3343762183448109, 0.03141781015168463, 0.19532865986862047, 4.991506360259522, 5.033286735690958, 0.11370530021500003, 0.18314636473831536, 7.534464561613277, 0.03247691849999999, 0.09959588340000003, 0.7533212950668947, 0.1544457902, 0.10697556392579999, 2.1651279000000002e-06, 0.038834989199999996, 0.14508485977378466, 0.37033642926840593, 1.5679196187668736, 0.008291154292094892, 0.00995958834, 0.12634075640306397, 5.033286735690958, 11.607892924454063, 1.0094510163503685, 2.6218835125081803, 2.6218835125081803, 0.8259919506027269, 3.9071914825988308, 0.00909353718, 0.055548160498315347, 0.019269638309999997, 24.03328115839429, 0.19532865986862047, 0.00909353718, 0.019269638309999997, 2.6218835125081803, 51.73298586220706, 51.73298586220706, 0.06351041839999999, 0.11370530021500003, 0.09695610091950224, 5.799610251662671, 0.08080750496895293, 0.03204389292, 0.06868278872895295, 0.229121855889453, 0.44157888036851056, 0.04727195915, 0.0757794765, 0.008913109855, 0.929080960349747, 0.29780464461840594, 0.2947662484654059, 0.12759820424]","['AKGt2r', 'H2Ot', 'PYRt2']","['DAAD', 'AHSERL2', 'EX_fum_e', 'ASPT', 'EX_urea_e', 'FUMt3', 'EX_ac_e', 'NADPHQR', 'NO3t2', 'NO3t3', 'PROD2']","['EX_pime_e', 'EX_pheme_e', 'EX_pi_e', 'AIRC3', 'DHORTS', 'ASAD', 'EX_h_e', 'EX_his__L_e', 'EX_ile__L_e', 'EX_leu__L_e', 'EX_met__L_e', 'EX_thm_e', 'EX_val__L_e', 'FBA', 'ENO', 'FORt', 'GLUR', 'FRD5', 'GAPD', 'L_LACt2r', 'LacR', 'EX_arg__L_e', 'MAN6PI', 'HSDy', 'PGI', 'IMPC', 'PMANM', 'PGMT', 'LDH_D1', 'PHETA1', 'ORPT', 'SUCCt2r', 'PDH2', 'TALA', 'PGAMT', 'TKT1', 'TKT2', 'TPI', 'TYRTA', 'URIDK2r', 'RPE', 'RPI', 'SDPTA']",ATPS4r,ACt2r,354.8416242032,1,57,43,57.0,188.61429282871123,iIT341,False,False,11,11,Respiratory chain,Transport,False,pFBAOpt_Rxns,pFBAOpt_Rxns,RSL,False
31,"['GARFT', 'FTHFLi']","[0.3562629131895132, 0.35626291313040076]","[0.3562629131895132, 0.35626291313040076]",[],"['GARFT', 'FTHFLi']",[],GART,GARFT,1.0687887404574248,1,2,0,2.0,0.7125258263199139,iIT341,False,False,2,2,IMP Synthesis,IMP Synthesis,True,pFBAOpt_Rxns,pFBAOpt_Rxns,PSL,True
32,"['G3PD1ir', 'G3PD2', 'G6PDH1']","[0.10960080167969999, 0.10960080164040673, 0.1096008018083734]","[0.10960080167969999, 0.10960080164040673, 0.1096008018083734]",['G3PD2'],"['G3PD1ir', 'G6PDH1']",[],G3PD2,G3PD1ir,0.4384032067187998,1,3,0,3.0,0.32880240512848014,iIT341,True,False,1,2,Glycerolipid Synthesis,Glycerolipid Synthesis,True,pFBAOpt_Rxns,pFBAOpt_Rxns,RSL,False
33,"['EX_h2co3_e', 'EX_lac__L_e', 'EDA', 'EDD', 'FUM', 'EX_ala__L_e', 'ME1', 'PGI', 'SUCCt2r', 'RPI']","[0.13471543928608298, 0.4041463284732236, 0.1347154428108347, 0.1347154428108347, 0.8082926576247088, 0.5388617721619084, 0.8082926578332044, 0.26943088572391444, 0.8082926580682397, 0.13471544284361958]","[0.13471543928608298, 0.4041463284732236, 0.1347154428108347, 0.1347154428108347, 0.8082926576247088, 0.5388617721619084, 0.8082926578332044, 0.26943088572391444, 0.8082926580682397, 0.13471544284361958]","['ME1', 'SUCCt2r']","['EDA', 'EDD']","['EX_h2co3_e', 'EX_lac__L_e', 'FUM', 'EX_ala__L_e', 'PGI', 'RPI']",ME1,FRD5,12.663251637801341,1,10,6,10.0,4.176178727636571,iIT341,True,False,2,2,Others,TCA cycle,False,pFBAOpt_Rxns,pFBAOpt_Rxns,RSL,False
34,"['ACS', 'EX_pyr_e', 'GART', 'DUTPDP', 'FTHFD', 'FUM', 'GLUt2r', 'LYSt2r', 'EX_ala__L_e', 'EX_co2_e', 'ME1', 'PGI', 'NDPK6', 'NH4t', 'PHEt2r', 'SUCCt2r', 'SUCFUMt', 'TRPt2r', 'TYRt2r', 'PROabc', 'UREA']","[0.013270004567787819, 0.033897979783400055, 0.002559190192787497, 0.00011677987617321126, 0.002398200042180887, 1.346572169829714, 0.002730895040343073, 0.0016717961220586164, 1.2884707523044199, 1.2981071117101237, 1.3386103467839456, 0.011850147677648769, 0.00011677987617321126, 1.317402668893779, 0.0008321157168617449, 1.3427700925348032, 1.3427700924937498, 0.0002553082313098559, 0.0008557837354884468, 0.0009928654004555115, 0.00019857306879655923]","[0.013270004567787819, 0.033897979783400055, 0.002559190192787497, 0.00011677987617321126, 0.002398200042180887, 1.346572169829714, 0.002730895040343073, 0.0016717961220586164, 1.2884707523044199, 1.2981071117101237, 1.3386103467839456, 0.011850147677648769, 0.00011677987617321126, 1.317402668893779, 0.0008321157168617449, 1.3427700925348032, 1.3427700924937498, 0.0002553082313098559, 0.0008557837354884468, 0.0009928654004555115, 0.00019857306879655923]","['GLUt2r', 'LYSt2r', 'ME1', 'PHEt2r', 'SUCFUMt', 'TRPt2r', 'TYRt2r']","['ACS', 'EX_pyr_e', 'DUTPDP', 'FTHFD', 'FUM', 'NDPK6', 'PROabc', 'UREA']","['GART', 'EX_ala__L_e', 'EX_co2_e', 'PGI', 'NH4t', 'SUCCt2r']",ME1,FUM,18.107021466024396,1,21,6,21.0,9.346449653882,iIT341,True,False,7,8,Others,TCA cycle,False,pFBAOpt_Rxns,pFBAOpt_Rxns,RSL,False
