,rxns,diff_flux,abs_diff_flux,PathShort,PathLong,pathCommon,del_rxn1,del_rxn2,totalFluxDiff,solStatus,sl_size,common_sl_size,num_diff,net_diff,Organism,rxn1_short_bool,rxn2_short_bool,rxn1_cluster_len,rxn2_cluster_len,Subsystem 1,Subsystem 2,same_subsystems,Rxn_1_Type,Rxn_2_Type,PSL RSL Type,PSL Type
117,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","['ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","['ACOAD1f', 'ACOAD2f']",ECOAH3,3OAR40,11.624405866711474,1,17,2,17.0,6.310391756220949,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
118,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","['ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","['ACOAD1f', 'ACOAD2f']",ECOAH3,3OAR60,11.624405866711474,1,17,2,17.0,6.310391756220949,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
119,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","['ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","['ACOAD1f', 'ACOAD2f']",ECOAH3,3OAR80,11.624405866711474,1,17,2,17.0,6.310391756220949,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
120,"['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA', 'EAR100x', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi', 'KAS15']","[0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 1.3285035276239148, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787]","[0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 1.3285035276239148, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787, 0.3321258819059787]","['ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOATA']","['3HAD100', '3HAD40', '3HAD60', '3HAD80', '3OAR100', '3OAR40', '3OAR60', '3OAR80', '3OAS100', '3OAS60', '3OAS80', 'EAR100x', 'EAR40x', 'EAR60x', 'EAR80x', 'FA100ACPHi', 'KAS15']",[],ECOAH3,3OAS100,15.277790567671724,1,22,0,22.0,8.303147047649553,iJO1366,False,False,17,17,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
121,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","['ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","['ACOAD1f', 'ACOAD2f']",ECOAH3,3OAS60,11.624405866711474,1,17,2,17.0,6.310391756220949,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
122,"['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOATA', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","[0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819104454, 0.3321258819104454, 0.3321258819058858, 0.9963776457176573, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858, 0.3321258819058858]","['ACOAD3f', 'ACOATA']","['3HAD40', '3HAD60', '3HAD80', '3OAR40', '3OAR60', '3OAR80', '3OAS60', '3OAS80', 'EAR40x', 'EAR60x', 'EAR80x', 'FA80ACPHi', 'KAS15']","['ACOAD1f', 'ACOAD2f']",ECOAH3,3OAS80,11.624405866711474,1,17,2,17.0,6.310391756220949,iJO1366,False,False,13,13,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
123,"['3HAD100', 'AACPS9', '3OAR100', '3OAS100', 'ACOAD4f', 'ACOATA', 'EAR100x', 'FACOAE80']","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.3321258819060001, 0.332125881906, 0.332125881906]","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.3321258819060001, 0.332125881906, 0.332125881906]","['ACOAD4f', 'ACOATA']","['3HAD100', 'AACPS9', '3OAR100', '3OAS100', 'EAR100x', 'FACOAE80']",[],ECOAH4,3HAD100,4.981888228589531,1,8,0,8.0,2.657007055248,iJO1366,False,False,6,6,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
124,"['3HAD100', 'AACPS9', '3OAR100', '3OAS100', 'ACOAD4f', 'ACOATA', 'EAR100x', 'FACOAE80']","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.3321258819060001, 0.332125881906, 0.332125881906]","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.3321258819060001, 0.332125881906, 0.332125881906]","['ACOAD4f', 'ACOATA']","['3HAD100', 'AACPS9', '3OAR100', '3OAS100', 'EAR100x', 'FACOAE80']",[],ECOAH4,3OAR100,4.981888228589531,1,8,0,8.0,2.657007055248,iJO1366,False,False,6,6,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
125,"['3HAD100', 'AACPS9', '3OAR100', '3OAS100', 'ACOAD4f', 'ACOATA', 'EAR100x', 'FACOAE80']","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.3321258819060001, 0.332125881906, 0.332125881906]","[0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.332125881906, 0.3321258819060001, 0.332125881906, 0.332125881906]","['ACOAD4f', 'ACOATA']","['3HAD100', 'AACPS9', '3OAR100', '3OAS100', 'EAR100x', 'FACOAE80']",[],ECOAH4,3OAS100,4.981888228589531,1,8,0,8.0,2.657007055248,iJO1366,False,False,6,6,Membrane Lipid Metabolism,Cell Envelope Biosynthesis,False,ELE_Rxns,ELE_Rxns,PSL,True
126,"['3HAD120', 'AACPS8', '3OAR120', '3OAS120', 'ACOAD5f', 'ACOATA', 'EAR120x', 'FACOAE100']","[0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.0726294386688, 0.07262943866880012, 0.07262943866879999, 0.07262943866879999]","[0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.0726294386688, 0.07262943866880012, 0.07262943866879999, 0.07262943866879999]",['ACOATA'],"['3HAD120', 'AACPS8', '3OAR120', '3OAS120', 'EAR120x', 'FACOAE100']",['ACOAD5f'],FACOAE120,3HAD120,1.0894415800318482,1,8,1,8.0,0.5810355093504,iJO1366,False,False,6,6,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis,True,ELE_Rxns,ELE_Rxns,PSL,True
127,"['3HAD120', 'AACPS8', '3OAR120', '3OAS120', 'ACOAD5f', 'ACOATA', 'EAR120x', 'FACOAE100']","[0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.0726294386688, 0.07262943866880012, 0.07262943866879999, 0.07262943866879999]","[0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.0726294386688, 0.07262943866880012, 0.07262943866879999, 0.07262943866879999]",['ACOATA'],"['3HAD120', 'AACPS8', '3OAR120', '3OAS120', 'EAR120x', 'FACOAE100']",['ACOAD5f'],FACOAE120,3OAR120,1.0894415800318482,1,8,1,8.0,0.5810355093504,iJO1366,False,False,6,6,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis,True,ELE_Rxns,ELE_Rxns,PSL,True
128,"['3HAD120', 'AACPS8', '3OAR120', '3OAS120', 'ACOAD5f', 'ACOATA', 'EAR120x', 'FACOAE100']","[0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.0726294386688, 0.07262943866880012, 0.07262943866879999, 0.07262943866879999]","[0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.07262943866879999, 0.0726294386688, 0.07262943866880012, 0.07262943866879999, 0.07262943866879999]",['ACOATA'],"['3HAD120', 'AACPS8', '3OAR120', '3OAS120', 'EAR120x', 'FACOAE100']",['ACOAD5f'],FACOAE120,3OAS120,1.0894415800318482,1,8,1,8.0,0.5810355093504,iJO1366,False,False,6,6,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis,True,ELE_Rxns,ELE_Rxns,PSL,True
129,"['EX_cobalt2_e', 'EX_gua_e', 'EX_indole_e', 'EX_k_e', 'EX_cu2_e', 'EX_mg2_e', 'EX_mn2_e', 'EX_mobd_e', 'EX_ca2_e', 'EX_ni2_e', 'EX_cl_e', 'EX_pi_e', 'EX_zn2_e', '12DGR181tipp', 'EX_so4_e', 'EX_succ_e', 'EX_ura_e', '2MAHMP', 'AACTOOR', 'ACALD', 'ACGAMK', 'ACM6PH', '3PEPTabcpp', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOAD5f', 'ACOAD6f', 'ACOAD7f', 'ACOTA', 'AGM4PCPpp', 'AGMH', 'AGMt2pp', 'AGPAT120', 'ACS', 'ALAALAD', 'ALAALAabcpp', 'ALAGLUE', 'ALATA_L2', 'ADPRDP', 'ADPT', 'AGDC', 'ALDD2x', 'AGM3PApp', 'ASNNpp', 'AMPN', 'ASNS1', 'ANHMK', 'AOBUTDs', 'ASPabcpp', 'CA2t3pp', 'CMPN', 'COBALT2abcpp', 'CYSDS', 'CSND', 'CTECOAI7', 'CU2abcpp', 'DAGK181', 'DALAt2pp', 'DCTPD', 'DRPA', 'DURIPP', 'DUTPDP', 'ETHAAL', 'ETHAt2pp', 'FDH5pp', 'FORtex', 'FRD2', 'FACOAL120t2pp', 'FACOAL160t2pp', 'FACOAL161t2pp', 'G3PAT120', 'FBA', 'G3PD7', 'FE2t3pp', 'G5SADs', 'G6PDA', 'FE3Ri', 'GLYC3Pabcpp', 'H2SO', 'GLYCLTtex', 'GLYCTO4', 'GLYOX3', 'GPDDA2pp', 'IPPMIa', 'IPPMIb', 'KARA1', 'LADGMDH', 'ILETA', 'LALGP', 'INDOLEt2pp', 'LPLIPAL1A120pp', 'LDH_D2', 'MACPD', 'MALS', 'MALtex', 'LPLIPAL1E160pp', 'LPLIPAL1E161pp', 'MGSA', 'MLDCP1App', 'MDDEP2pp', 'MLTGY2pp', 'MN2t3pp', 'NI2abcpp', 'NACODA', 'NNAM', 'NADN', 'NADPPPS', 'NAMNPP', 'NTD1', 'NTP3', 'NTD9', 'NTPP4', 'NTPP7', 'NTPP8', 'NTPTP1', 'NTPTP2', 'P5CD', 'PA120abcpp', 'PA181abcpp', 'PAPA181pp', 'OPHHX3', 'PE161abcpp', 'PFK', 'PLIPA2A120pp', 'PLIPA2E160pp', 'PLIPA2E161pp', 'PHETA1', 'PPA2', 'PPC', 'PPM2', 'PPS', 'SDPTA', 'SERD_L', 'PUNP3', 'PUNP4', 'THRD', 'SUCCt3pp', 'TDP', 'TRPAS2', 'TYRTA', 'ZN2abcpp', 'ZNabcpp', 'RNTR2c2']","[1.2734937873581867e-06, 0.022833132330597937, 0.002895568294192054, 0.009943082913432266, 3.611628380947819e-05, 0.0004419023442132899, 3.5199368282580294e-05, 6.5712279427682595e-06, 0.00026514140652797447, 1.645353973266778e-05, 0.00026514140652797447, 0.049138063424936096, 1.7370455259513307e-05, 0.049138063424936096, 0.012847514724384279, 0.9429476360910996, 0.016850615095566103, 1.1359564583235019e-05, 0.06677004336746228, 0.01188134045807579, 0.0014155138145243717, 0.0014155138145243717, 0.0014155138145243717, 0.018128438761801258, 0.018128438761801258, 0.018128438761801258, 0.018128438761801258, 0.018128438761801258, 0.01416410354150674, 0.006501338603718029, 0.01506757097401018, 0.0007077569072621859, 0.0014155138145243717, 0.0014155138145243717, 0.001982167610147273, 0.0015895240053447057, 0.0007077569072621859, 0.0007077569072621859, 0.0014155138145243717, 0.027490859447929894, 0.00011604075388854792, 0.004825930177097397, 0.0028310276290487435, 0.0007406639864431849, 0.0014155138145243717, 0.0127856738657868, 0.004860212629853073, 0.0005063920693216817, 0.0014155138145243717, 0.06677004336746228, 0.0127856738657868, 0.00026514140652797447, 0.01414148629184328, 1.2734937873581867e-06, 0.012626538082401884, 0.01414148629184328, 0.007662764937788696, 3.611628380947819e-05, 0.049138063424936096, 0.0007077569072621859, 0.001376239266122247, 0.005539952673765572, 0.0027091288037228226, 0.001376239266122247, 0.0070820517707533975, 0.0070820517707533975, 0.6795276648017669, 0.8680286587195214, 0.6795276648017669, 0.003964335220294546, 0.006501338603718029, 0.007662764937788696, 0.001982167610147273, 0.029549012187431778, 0.007082051770753425, 0.0008181433487503961, 0.015067570974010236, 0.0048131952391960164, 0.00019886878983385462, 0.009064219380900657, 0.012626538082401884, 0.0006243458890367037, 0.0005902671953002484, 0.17989818114067102, 0.0070820517707533975, 0.022949937180490876, 0.022949937180490876, 0.04453504559919419, 0.0014155138145243717, 0.01479947506189544, 0.0014155138145243717, 0.002895568294192054, 0.001982167610147273, 0.1708361898951788, 0.003964538979300505, 0.0005902671953002484, 0.2540628200423156, 0.0032506693018590146, 0.003831382468894348, 0.11312813777320874, 0.0007077569072621859, 0.0007077569072621859, 0.0007077569072621859, 3.5199368282580294e-05, 1.645353973266778e-05, 0.015067570974010236, 0.00011604075388854792, 0.00011604075388854792, 2.2770068902302782e-05, 0.00011604075388854792, 0.0027091288037228226, 0.015232870467892734, 0.010418299855406377, 0.0162746902651712, 0.001332889537600572, 0.00198216761014728, 0.0028308238700427563, 0.009584008605148802, 0.026328057740588495, 0.001982167610147273, 0.049138063424936096, 0.049138063424936096, 0.00019675573176676495, 0.0027585913024238164, 0.029549012187431778, 0.001982167610147273, 0.0032506693018590146, 0.003831382468894348, 0.009437353060596593, 0.012414832475191573, 0.2616040879296788, 0.005539952673765572, 0.22658484260838208, 0.018896049877069276, 0.010992390854464462, 0.02000230846055518, 0.0028308238700427563, 0.03556241589148035, 0.9429476360910996, 1.1359564583235019e-05, 0.002895568294192054, 0.007035747536645015, 1.0336840221962533, 1.0336666517409938, 0.0014545846039205092]","[1.2734937873581867e-06, 0.022833132330597937, 0.002895568294192054, 0.009943082913432266, 3.611628380947819e-05, 0.0004419023442132899, 3.5199368282580294e-05, 6.5712279427682595e-06, 0.00026514140652797447, 1.645353973266778e-05, 0.00026514140652797447, 0.049138063424936096, 1.7370455259513307e-05, 0.049138063424936096, 0.012847514724384279, 0.9429476360910996, 0.016850615095566103, 1.1359564583235019e-05, 0.06677004336746228, 0.01188134045807579, 0.0014155138145243717, 0.0014155138145243717, 0.0014155138145243717, 0.018128438761801258, 0.018128438761801258, 0.018128438761801258, 0.018128438761801258, 0.018128438761801258, 0.01416410354150674, 0.006501338603718029, 0.01506757097401018, 0.0007077569072621859, 0.0014155138145243717, 0.0014155138145243717, 0.001982167610147273, 0.0015895240053447057, 0.0007077569072621859, 0.0007077569072621859, 0.0014155138145243717, 0.027490859447929894, 0.00011604075388854792, 0.004825930177097397, 0.0028310276290487435, 0.0007406639864431849, 0.0014155138145243717, 0.0127856738657868, 0.004860212629853073, 0.0005063920693216817, 0.0014155138145243717, 0.06677004336746228, 0.0127856738657868, 0.00026514140652797447, 0.01414148629184328, 1.2734937873581867e-06, 0.012626538082401884, 0.01414148629184328, 0.007662764937788696, 3.611628380947819e-05, 0.049138063424936096, 0.0007077569072621859, 0.001376239266122247, 0.005539952673765572, 0.0027091288037228226, 0.001376239266122247, 0.0070820517707533975, 0.0070820517707533975, 0.6795276648017669, 0.8680286587195214, 0.6795276648017669, 0.003964335220294546, 0.006501338603718029, 0.007662764937788696, 0.001982167610147273, 0.029549012187431778, 0.007082051770753425, 0.0008181433487503961, 0.015067570974010236, 0.0048131952391960164, 0.00019886878983385462, 0.009064219380900657, 0.012626538082401884, 0.0006243458890367037, 0.0005902671953002484, 0.17989818114067102, 0.0070820517707533975, 0.022949937180490876, 0.022949937180490876, 0.04453504559919419, 0.0014155138145243717, 0.01479947506189544, 0.0014155138145243717, 0.002895568294192054, 0.001982167610147273, 0.1708361898951788, 0.003964538979300505, 0.0005902671953002484, 0.2540628200423156, 0.0032506693018590146, 0.003831382468894348, 0.11312813777320874, 0.0007077569072621859, 0.0007077569072621859, 0.0007077569072621859, 3.5199368282580294e-05, 1.645353973266778e-05, 0.015067570974010236, 0.00011604075388854792, 0.00011604075388854792, 2.2770068902302782e-05, 0.00011604075388854792, 0.0027091288037228226, 0.015232870467892734, 0.010418299855406377, 0.0162746902651712, 0.001332889537600572, 0.00198216761014728, 0.0028308238700427563, 0.009584008605148802, 0.026328057740588495, 0.001982167610147273, 0.049138063424936096, 0.049138063424936096, 0.00019675573176676495, 0.0027585913024238164, 0.029549012187431778, 0.001982167610147273, 0.0032506693018590146, 0.003831382468894348, 0.009437353060596593, 0.012414832475191573, 0.2616040879296788, 0.005539952673765572, 0.22658484260838208, 0.018896049877069276, 0.010992390854464462, 0.02000230846055518, 0.0028308238700427563, 0.03556241589148035, 0.9429476360910996, 1.1359564583235019e-05, 0.002895568294192054, 0.007035747536645015, 1.0336840221962533, 1.0336666517409938, 0.0014545846039205092]","['FORtex', 'GLYCLTtex', 'MALtex']","['EX_gua_e', 'EX_indole_e', '12DGR181tipp', 'EX_succ_e', 'EX_ura_e', '2MAHMP', 'ACALD', 'ACGAMK', 'ACM6PH', '3PEPTabcpp', 'AGM4PCPpp', 'AGMH', 'AGMt2pp', 'AGPAT120', 'ACS', 'ALAALAD', 'ALAALAabcpp', 'ALAGLUE', 'ALATA_L2', 'ADPRDP', 'AGDC', 'ALDD2x', 'AGM3PApp', 'ASNNpp', 'AMPN', 'ASNS1', 'ANHMK', 'ASPabcpp', 'CA2t3pp', 'CMPN', 'COBALT2abcpp', 'CYSDS', 'CSND', 'CU2abcpp', 'DAGK181', 'DCTPD', 'DRPA', 'DURIPP', 'ETHAAL', 'ETHAt2pp', 'FDH5pp', 'FACOAL120t2pp', 'FACOAL160t2pp', 'FACOAL161t2pp', 'G3PAT120', 'FBA', 'G3PD7', 'FE2t3pp', 'G6PDA', 'FE3Ri', 'GLYC3Pabcpp', 'H2SO', 'GLYCTO4', 'GLYOX3', 'GPDDA2pp', 'LADGMDH', 'LALGP', 'INDOLEt2pp', 'LPLIPAL1A120pp', 'LDH_D2', 'MACPD', 'MALS', 'LPLIPAL1E160pp', 'LPLIPAL1E161pp', 'MGSA', 'MLDCP1App', 'MDDEP2pp', 'MLTGY2pp', 'MN2t3pp', 'NI2abcpp', 'NACODA', 'NNAM', 'NADN', 'NADPPPS', 'NAMNPP', 'NTD1', 'NTP3', 'NTD9', 'NTPP4', 'NTPP7', 'NTPP8', 'NTPTP1', 'NTPTP2', 'P5CD', 'PA120abcpp', 'PA181abcpp', 'PAPA181pp', 'OPHHX3', 'PFK', 'PLIPA2A120pp', 'PLIPA2E160pp', 'PLIPA2E161pp', 'PPA2', 'PPM2', 'PPS', 'SERD_L', 'PUNP3', 'PUNP4', 'THRD', 'SUCCt3pp', 'TDP', 'ZN2abcpp', 'ZNabcpp', 'RNTR2c2']","['EX_cobalt2_e', 'EX_k_e', 'EX_cu2_e', 'EX_mg2_e', 'EX_mn2_e', 'EX_mobd_e', 'EX_ca2_e', 'EX_ni2_e', 'EX_cl_e', 'EX_pi_e', 'EX_zn2_e', 'EX_so4_e', 'AACTOOR', 'ACOAD1f', 'ACOAD2f', 'ACOAD3f', 'ACOAD4f', 'ACOAD5f', 'ACOAD6f', 'ACOAD7f', 'ACOTA', 'ADPT', 'AOBUTDs', 'CTECOAI7', 'DALAt2pp', 'DUTPDP', 'FRD2', 'G5SADs', 'IPPMIa', 'IPPMIb', 'KARA1', 'ILETA', 'PE161abcpp', 'PHETA1', 'PPC', 'SDPTA', 'TRPAS2', 'TYRTA']",FUM,SUCCtex,19.36760555949754,1,145,38,145.0,8.636244706618239,iJO1366,False,False,104,104,Citric Acid Cycle,"Transport, Outer Membrane Porin",False,pFBAOpt_Rxns,ELE_Rxns,RSL,False
130,"['AACPS1', '3HAD160', '3OAR160', '3OAS160', 'ACOAD7f', 'ACOATA', 'EAR160x', 'FACOAE140']","[0.1191091436883906, 0.11910914368858577, 0.11910914368858577, 0.11910914368858577, 0.11910914368859998, 0.11910914368774289, 0.11910914368858577, 0.11910914368952649]","[0.1191091436883906, 0.11910914368858577, 0.11910914368858577, 0.11910914368858577, 0.11910914368859998, 0.11910914368774289, 0.11910914368858577, 0.11910914368952649]","['ACOAD7f', 'ACOATA']","['3HAD160', '3OAR160', '3OAS160', 'EAR160x']","['AACPS1', 'FACOAE140']",FACOAE160,3HAD160,1.7866371553301927,1,8,2,8.0,0.952873149508603,iJO1366,False,False,4,4,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis,True,ELE_Rxns,ELE_Rxns,PSL,True
131,"['AACPS1', '3HAD160', '3OAR160', '3OAS160', 'ACOAD7f', 'ACOATA', 'EAR160x', 'FACOAE140']","[0.1191091436883906, 0.11910914368858577, 0.11910914368858577, 0.11910914368858577, 0.11910914368859998, 0.11910914368774289, 0.11910914368858577, 0.11910914368952649]","[0.1191091436883906, 0.11910914368858577, 0.11910914368858577, 0.11910914368858577, 0.11910914368859998, 0.11910914368774289, 0.11910914368858577, 0.11910914368952649]","['ACOAD7f', 'ACOATA']","['3HAD160', '3OAR160', '3OAS160', 'EAR160x']","['AACPS1', 'FACOAE140']",FACOAE160,3OAR160,1.7866371553301927,1,8,2,8.0,0.952873149508603,iJO1366,False,False,4,4,Cell Envelope Biosynthesis,Cell Envelope Biosynthesis,True,ELE_Rxns,ELE_Rxns,PSL,True
